county,year,month,temperature,quantile_score,model_type
San Bernardino,2019,9,26.3511260895998,0.42227320919283706,AutoBNN - Temperature Anom Lags
San Bernardino,2019,10,18.47879695365248,0.8015842639677452,AutoBNN - Temperature Anom Lags
San Bernardino,2019,11,13.747330276137006,0.14915432375187826,AutoBNN - Temperature Anom Lags
San Bernardino,2019,12,8.488240534811098,0.30969406815038786,AutoBNN - Temperature Anom Lags
San Joaquin,2019,1,10.77539429271502,0.42015377744279725,AutoBNN - Temperature Anom Lags
San Joaquin,2019,2,9.358630399921084,0.40241668327890256,AutoBNN - Temperature Anom Lags
San Joaquin,2019,3,12.73359770788494,0.16594937077977434,AutoBNN - Temperature Anom Lags
San Joaquin,2019,4,17.17964999326574,0.4364307288569634,AutoBNN - Temperature Anom Lags
San Joaquin,2019,5,17.26301460308548,0.81141270536967,AutoBNN - Temperature Anom Lags
San Joaquin,2019,6,23.956190446576045,0.1922920596960819,AutoBNN - Temperature Anom Lags
San Joaquin,2019,7,24.31150668090521,0.2652285340819696,AutoBNN - Temperature Anom Lags
San Joaquin,2019,8,25.019124723390743,0.3793315783775214,AutoBNN - Temperature Anom Lags
San Joaquin,2019,9,22.47716846545456,0.17994720839490796,AutoBNN - Temperature Anom Lags
San Joaquin,2019,10,17.357526888306836,0.26196316644699885,AutoBNN - Temperature Anom Lags
San Joaquin,2019,11,12.667937069653306,0.14485235851220407,AutoBNN - Temperature Anom Lags
San Joaquin,2019,12,10.818315574808764,0.30398224332115864,AutoBNN - Temperature Anom Lags
Solano,2019,1,10.882236268125098,0.3424270779496492,AutoBNN - Temperature Anom Lags
Solano,2019,2,9.330235233080655,0.5212502446018084,AutoBNN - Temperature Anom Lags
Solano,2019,3,12.381747929701248,0.2352517535259025,AutoBNN - Temperature Anom Lags
Solano,2019,4,16.826479557482287,0.43975322201396483,AutoBNN - Temperature Anom Lags
Solano,2019,5,16.46058531296211,1.0579453762853988,AutoBNN - Temperature Anom Lags
Solano,2019,6,22.64724105330737,0.15654025003163502,AutoBNN - Temperature Anom Lags
Solano,2019,7,22.63594238420734,0.2105707127879364,AutoBNN - Temperature Anom Lags
Solano,2019,8,23.478632358144523,0.38365182800726466,AutoBNN - Temperature Anom Lags
Solano,2019,9,21.992405923994625,0.25149415409324144,AutoBNN - Temperature Anom Lags
