,county,year,month,temperature,soil_temperature_layer_1,latitude,longitude,wind_speed,dewpoint_temperature,hi_veg_cover,leaf_area_index_hi_veg,leaf_area_index_lo_veg,low_veg_cover,potential_evaporation,runoff,skin_reservoir_content,surface_pressure,surface_runoff,precipitation,volumetric_soil_water_layer_1,relative_humidity,vapor_pressure_diff
13877,Solano,2013,6,21.777653255189307,24.026072682095105,38.27021542475008,-121.93305664737716,3.1634435280092275,10.583384290630365,0.5234841903656253,2.155242891247144,1.9512365029391208,0.4297605407776374,-7.986357019942599,0.0012606600526013,0.0078693114649822,100.30168866947524,0.0021202952015611,0.2536404793402,0.1323947419429863,0.4882031221507351,13.378023489225743
13878,Solano,2013,7,21.330315765071703,24.306774565209366,38.27021542475008,-121.93305664737716,3.3085267362059945,11.838620080966848,0.5234841903656253,2.125218518426095,1.934401522389948,0.4297605407776374,-7.9590237081474,0.0007222206024001,0.0013281590491793,100.28143587067903,0.0,0.0114052308222668,0.1336325246393045,0.5452293819276602,11.6064698634082
13879,Solano,2013,8,21.128438409284115,23.50790152367648,38.27021542475008,-121.93305664737716,3.118252448351809,12.550940171382706,0.5234841903656253,2.093923031182968,1.8970444607208552,0.4297605407776374,-6.9623904047952,0.000379977915659,0.0007278870600186,100.41381686250438,0.0,0.01233448163288,0.119179220591137,0.5775798585160952,10.570574888574338
13880,Solano,2013,9,20.92692592129549,22.66439927768687,38.27021542475008,-121.93305664737716,2.865058728519961,10.22072432305697,0.5234841903656253,2.016331244567715,1.8265717229923348,0.4297605407776374,-5.8715868522577,0.0020245648020107,0.0086066008307382,100.29618717718913,0.0021893649432205,0.2859725638559,0.1126776212538576,0.5005583459326449,12.303053877219025
13881,Solano,2013,10,16.44371692763474,17.35021838833194,38.27021542475008,-121.93305664737716,2.209269068336176,3.072693885626564,0.5234841903656253,1.962278355318036,1.7712147725726657,0.4297605407776374,-4.309333438059,0.0001811985035948,0.0032275471207403,100.60186114468752,0.0,0.0082049285560333,0.089442381769595,0.4065603544095207,11.06264542897894
13882,Solano,2013,11,13.2519963184983,13.038178381412422,38.27021542475008,-121.93305664737716,2.108281161301984,2.330912776769821,0.5234841903656253,1.928932188076895,1.7334762132393484,0.4297605407776374,-2.6045340769876,0.0071568657912188,0.0230776811252662,100.85273760948,0.0069396111453288,0.9274358298197,0.1120571664135011,0.473891452962073,7.979089231117993
13883,Solano,2013,12,7.989211732327419,6.621339309378641,38.27021542475008,-121.93305664737716,2.0162395143217653,-2.1990379805687894,0.5234841903656253,1.930799393135587,1.7345168068915473,0.4297605407776374,-1.8738701653282,0.0023724914875491,0.0097912376118613,101.22967601493858,0.0021893649432205,0.3090669656768,0.1627214461392473,0.4864726120995046,5.5028179414172
13884,Solano,2014,1,10.96983937468434,9.54960395089023,38.27021542475008,-121.93305664737716,1.8912570607796308,-0.6815967504635978,0.5234841903656253,1.9835116481315,1.790060157432859,0.4297605407776374,-2.2165120315954,0.0011440706723588,0.0201657706226165,101.19464049753805,0.0009951494934473,0.2269521397472,0.1177924764292718,0.4451772349883921,7.261634142345958
13885,Solano,2014,2,12.013430651475858,12.184388538005749,38.27021542475008,-121.93305664737716,2.216020012228088,6.994657757341656,0.5234841903656253,2.120023979705493,1.9227758332009817,0.4297605407776374,-1.818062114863,0.0745072336612148,0.0957136782139255,100.81548909185616,0.0740777098072216,5.0380718763746,0.2838389585010576,0.7117812773621395,4.019096943911284
13886,Solano,2014,3,14.991667718278222,15.40074387120154,38.27021542475008,-121.93305664737716,2.524418758373968,6.608881223388096,0.5234841903656253,2.307533573877617,2.101416277017206,0.4297605407776374,-3.5262308270874,0.0276750081135359,0.0595234163318736,100.82860077834636,0.0270781389937552,2.1911627223558003,0.2521841036269864,0.57021869415288,7.287229398043938
