county,year,month,temperature,mu,sigma,norm_loss,quantile_score
Orange,2017,5,17.577332209723806,17.238006573165197,1.3344206985304286,-1.2397666983424742,0.1747004568512225
Orange,2017,6,20.34491428905613,19.283827554709344,1.216207796913357,-1.4952651666974877,0.31901241947181014
Orange,2017,7,23.08887940388104,21.5551958192075,1.0788152602576087,-2.0053277318678355,0.5052294121797248
Orange,2017,8,22.7831873310991,22.294045711753988,1.0397744268535574,-1.0685947604047596,0.16818492138986868
Orange,2017,9,22.2033795223133,21.6384631629228,1.2060762633235635,-1.2160063547568782,0.19462501109998462
Orange,2017,10,21.246786594757225,19.045125854025553,1.3465629853027565,-2.553143184161377,0.7572298077146058
Orange,2017,11,17.59120796578162,15.56827115655947,1.2525513166339708,-2.448319215536797,0.6931199355329388
Orange,2017,12,14.819950795133366,12.377786336666299,0.9088673642752473,-4.43347882744314,0.9755686304804311
Placer,2017,1,2.722369305338077,3.730128432094986,1.2237274833141003,-1.4599293254653638,0.30275823315016814
Placer,2017,2,5.5582316248738834,4.920797966158896,1.4367471334514348,-1.3797392384137646,0.22555836582639055
Placer,2017,3,7.75788744127027,6.972306663502574,1.6177701671825508,-1.5178884482641273,0.26626083825492847
Placer,2017,4,8.969689470746914,8.978617020163478,1.5363201288284198,-1.3483454472548897,0.18126325638821597
Placer,2017,5,14.713800306529436,13.42519157214691,2.2317628078201532,-1.8884228085998978,0.4091740283776361
Placer,2017,6,19.846929037974466,18.18300110938305,1.534957573653501,-1.934993228500718,0.5126770464498401
Placer,2017,7,24.08991676767579,21.873647900242855,1.1975908944753182,-2.811621725389049,0.7932051110936198
Placer,2017,8,23.19082768742811,21.19908146803249,0.9606878289350823,-3.028015936113797,0.7388172162012542
Placer,2017,9,18.24334651681056,18.440038072777536,0.9763442599039521,-0.915291000338528,0.12312432294952969
Placer,2017,10,13.00363391358485,12.986707162207622,1.419583560418699,-1.269373182334784,0.16753387844609424
Placer,2017,11,8.09421835933881,6.953716744818339,1.5509389117434402,-1.628177701102387,0.3447171028231937
Placer,2017,12,4.069864826628475,3.372080031869209,1.3351708029412988,-1.3445627418517012,0.22934764932405666
Riverside,2017,1,10.450434233278202,11.542016031238193,1.2996496225590233,-1.533753174436354,0.3278887137139897
Riverside,2017,2,14.006160026483316,13.036919689621197,1.657269600750637,-1.5951298576504622,0.306559390778346
Riverside,2017,3,18.359662797579688,16.012572259424136,1.77059943518937,-2.3688523329270748,0.7578925092225507
Riverside,2017,4,20.46714446926387,18.700181035124128,1.5611658429667599,-2.0048830812847167,0.5490296040056012
Riverside,2017,5,22.9299319206462,22.72922285446034,1.9242918826585256,-1.5789361190360338,0.23122757764460514
Riverside,2017,6,29.461696953979924,27.311597529013795,1.6194231817782603,-2.2823950431981057,0.6945762608667271
Riverside,2017,7,31.75161110844988,30.245260019860492,1.048795516324924,-1.9980133161459703,0.4977579657726011
Riverside,2017,8,30.757734580437045,30.088078163162482,0.8266840970351258,-1.056697335929665,0.20121023155315648
Riverside,2017,9,26.042175743286464,27.217051965874987,0.9131715294133969,-1.65576230596769,0.37630653996676056
Riverside,2017,10,22.719891189482325,21.49985208582006,1.4399848433558655,-1.6424944307805829,0.3665312283137833
Riverside,2017,11,17.752163938703063,15.399804013622065,1.6529701692083572,-2.4341346738495506,0.7751629073129156
Riverside,2017,12,13.03020531940308,10.91807825702413,1.0945180826051004,-2.871186358907816,0.7661558167947317
Sacramento,2017,1,8.65374939153503,8.850167519514814,1.1719800196172545,-1.091677237651412,0.14489289627954927
Sacramento,2017,2,12.193034177608467,10.99291162039223,1.1411086074850851,-1.6039924055637564,0.3678694516865878
Sacramento,2017,3,14.0950387143875,13.365732032475046,1.3885680988614089,-1.3851407428263047,0.23924358088728853
Sacramento,2017,4,15.678251969907535,15.690132570718202,1.35756216771242,-1.2246673944210928,0.16019259781702644
Sacramento,2017,5,20.18761676935748,19.26605214446598,1.777810359236967,-1.6286750451502885,0.30389416002741126
Sacramento,2017,6,23.86714437095816,22.475338270178042,1.0841116593964841,-1.8237985486750243,0.44552164558260826
Sacramento,2017,7,25.61009275445781,23.919168463770166,0.9304480253858084,-2.498180317293833,0.6017215613397137
Sacramento,2017,8,24.42520808827925,23.38349042620054,0.7576048212571076,-1.5866776838908185,0.3398673666246267
Sacramento,2017,9,23.21018270846924,22.062254212579752,0.8308740023728374,-1.6880590132509867,0.37502722052855975
Sacramento,2017,10,17.94596369668602,17.886330092815268,1.0812341426587613,-0.998562588476497,0.12822240030001905
Sacramento,2017,11,13.391632965185636,12.295706665443108,1.1784980910348826,-1.515568654369214,0.3307833011264914
Sacramento,2017,12,8.099026010781017,8.723478690384287,1.5281254908926578,-1.4264735336036758,0.23098480144382777
San Bernardino,2017,1,8.422016617725319,9.416550046053649,1.3597421180507157,-1.4937162813399825,0.3007837929225179
San Bernardino,2017,2,12.406301915058464,11.289908016846095,1.655204269074009,-1.6503212221749703,0.3414472653832136
San Bernardino,2017,3,17.18664776624854,14.745760043861706,1.856278937172881,-2.402040590720331,0.7864756898761222
San Bernardino,2017,4,19.21043116955872,17.77345680552622,1.5948184233934144,-1.7916231952141992,0.43273322224031935
San Bernardino,2017,5,22.97455459818491,22.513010684506106,2.0428779840017834,-1.658819917672022,0.26190540794249345
San Bernardino,2017,6,30.005752193707224,27.55730647677597,1.7185599287887452,-2.4753213650876,0.8070994294111599
San Bernardino,2017,7,32.68664066263688,30.713999917304456,1.203355543043402,-2.4476774781246595,0.6790028903360521
San Bernardino,2017,8,31.02079136193521,30.14237628362696,0.8443859480940427,-1.290905437630303,0.26875574051244944
San Bernardino,2017,9,25.705560258958485,26.598300364040306,1.000014038777146,-1.3174338310363019,0.2687000489846086
San Bernardino,2017,10,20.933301357623407,20.145848674743245,1.4395186218679707,-1.4328654791742614,0.25452116071083086
San Bernardino,2017,11,15.787692487887398,13.375836051471245,1.7049102610701978,-2.453072582266729,0.793329888755984
San Bernardino,2017,12,10.666143008776828,8.66703429473722,1.1716956991098868,-2.532893723645275,0.6970899990143429
San Joaquin,2017,1,8.825546599327367,8.988316111224787,1.1232076463581429,-1.0456272577175934,0.13725924039514542
San Joaquin,2017,2,12.284543817999236,11.02289307140128,1.1470924631629582,-1.661024224521251,0.3898314754482285
San Joaquin,2017,3,14.039639623341486,13.344222842774943,1.3936664949381945,-1.3753689101756803,0.2329077166197831
San Joaquin,2017,4,15.67619233578273,15.545025752626506,1.3266978724562402,-1.2065189232242506,0.15911242227469463
San Joaquin,2017,5,19.98880174149696,18.971377859253035,1.717185642727449,-1.6351503835126975,0.3206294271608726
San Joaquin,2017,6,23.45733839339244,21.995204004214326,1.043582177767577,-1.9430999369523467,0.4795583927972115
San Joaquin,2017,7,25.31545867466372,23.623654901176504,0.9559392373375274,-2.439941247948029,0.5968607732059794
San Joaquin,2017,8,24.345186281814502,23.014503855396434,0.7546762202022705,-2.1919963667030498,0.4688824898233229
San Joaquin,2017,9,22.97070035950287,21.62267554611189,0.7892844441136202,-2.1407840185068765,0.47020911392446224
San Joaquin,2017,10,17.726250617338565,17.66635238074369,1.0495946730489087,-0.9689709737401866,0.12452105826148002
San Joaquin,2017,11,13.630554302673715,12.36462521674631,1.1887976220004475,-1.6588676722025717,0.38885569227626876
San Joaquin,2017,12,8.455807302215646,8.83265912479356,1.4816849611971596,-1.3444628904290392,0.19398844407719867
Solano,2017,1,8.910232166530363,9.27182200915621,1.034664971921636,-1.0140826985644107,0.14727975437615604
Solano,2017,2,11.950826375248084,11.096999335181838,1.1516830944600915,-1.3349801148001093,0.25785962611906393
Solano,2017,3,13.919333310944182,13.180023916750988,1.4201291985775903,-1.4051949486608954,0.2433747660136605
Solano,2017,4,15.452236036912268,15.197735755351856,1.353758340813347,-1.2394943407705563,0.16933845522495958
Solano,2017,5,19.15923464806877,18.244604478797974,1.590667209609992,-1.548403333496322,0.29080669425840894
Solano,2017,6,22.354295141348985,20.96535924050813,0.9894857203466806,-1.8935480493691579,0.4557870171388311
Solano,2017,7,23.079760044045543,21.80467210627406,0.8921901534749552,-1.8261204364229242,0.42071314752116207
Solano,2017,8,22.217223641745875,21.551450087748524,0.7473068151211876,-1.0245080010598793,0.20036333551382435
Solano,2017,9,22.507429510004613,20.81252911372536,0.903122278668075,-2.578065132939755,0.6092425516468871
Solano,2017,10,18.25775184631334,17.6336182081433,1.0571529631677354,-1.1487987345735229,0.19688396330428878
Solano,2017,11,13.42100719812612,12.724803263461242,1.1315924681313103,-1.2318261891787725,0.21716667000772058
Solano,2017,12,9.666503395738689,9.342583500949688,1.3065452219614584,-1.2170573431839367,0.17024050501540944
Stanislaus,2017,1,8.670658773673892,9.01472288037092,1.0714441462419617,-1.0395055564431508,0.1484886315116077
Stanislaus,2017,2,11.921938729974158,10.894854835951124,1.2267569875832922,-1.4737938529360788,0.30852272923673263
Stanislaus,2017,3,13.88913204946732,13.272279475820312,1.5545116229855165,-1.4388307887569367,0.23209514213498197
Stanislaus,2017,4,15.678217860809866,15.624703241583177,1.5019593140339658,-1.3263437422354243,0.17759560317496462
Stanislaus,2017,5,20.728764103525293,19.498230409525497,1.954651843130049,-1.7873116309876003,0.38175625081002146
Stanislaus,2017,6,24.876053547803053,23.059206365423282,1.2895936273548914,-2.165698342096813,0.5968632463904544
Stanislaus,2017,7,27.5802341322443,25.570337175840333,1.1450644343681484,-2.5948853800207043,0.7071400526850239
Stanislaus,2017,8,26.60544094098782,24.765091836143174,0.8547712941686935,-3.0797884653298278,0.6907704269941921
Stanislaus,2017,9,23.781381907335856,22.725268551760312,0.8255517999820646,-1.5455161698579731,0.3377507131129179
Stanislaus,2017,10,18.012426547968516,18.082968401235455,1.1981730803216077,-1.101469600831533,0.14220265684994662
Stanislaus,2017,11,14.06551662766475,12.487018705731732,1.2823986624545012,-1.9252218905557978,0.4998985953317162
Stanislaus,2017,12,8.990967091142636,8.803843754037837,1.3747086203039554,-1.2464444584979189,0.16732159012355985
Tulare,2017,1,3.507202469694846,4.071433770805683,1.2526929784737915,-1.2456708397918226,0.1981579996504541
Tulare,2017,2,6.290546753867147,5.228620366551766,1.5394805343962044,-1.5882923330578447,0.32364971391168773
Tulare,2017,3,8.704295446978676,7.586726463856676,1.6735313976125288,-1.6568468574302884,0.342459636789507
Tulare,2017,4,10.629852339730462,9.882063023526728,1.627908642067159,-1.5117385692150418,0.2600846369060348
Tulare,2017,5,15.431348377647964,14.443301991157554,2.0473509732148565,-1.7519354384162598,0.3358166934914482
Tulare,2017,6,21.707217217237428,19.40046169489284,1.7244616984108152,-2.358529989653435,0.746662794370191
Tulare,2017,7,25.54844146256812,23.010296662375133,1.252311276587282,-3.197824274369583,0.9349146806129061
Tulare,2017,8,24.356511505608296,22.430560425834056,0.9966571179320045,-2.782695997389262,0.6989345722689674
Tulare,2017,9,19.330831135546475,19.36943036355407,1.0650091038533087,-0.9825786615801883,0.1259393611676339
Tulare,2017,10,14.91634550138167,13.899684748560091,1.5228047236381794,-1.5623531834007442,0.31155305431370417
Tulare,2017,11,10.316614792869927,7.894330744855414,1.8303472689140377,-2.399139814066662,0.7818276410983378
Tulare,2017,12,5.857635513847242,3.741911183254404,1.4680643398596651,-2.3413629301307215,0.6998298350065882
Fresno,2018,1,7.59460827464153,5.167796502539708,1.233663076278233,-3.0637842091571987,0.8857097229834863
Fresno,2018,2,6.370824439919431,6.406027235645203,1.374007764305959,-1.2369985834323627,0.16225789914086003
Fresno,2018,3,7.852293148922911,8.810054139234664,1.6958021503467524,-1.6065845802713725,0.30626577598861043
Fresno,2018,4,12.960991493030122,11.285915650438934,1.6387815229509872,-1.935283910387745,0.5111690785377166
Fresno,2018,5,16.308109935850325,15.630905536809456,2.0350147180101046,-1.6848115733998519,0.285040855331831
Fresno,2018,6,22.03474855826954,20.28677247413629,1.6645108901333776,-1.979871038886202,0.5356648648228426
Fresno,2018,7,26.484620967051114,23.74477111185395,1.3819619165559986,-3.207754140780948,1.0024058371069073
Fresno,2018,8,24.237373099907074,22.933509734482303,1.0063175961552155,-1.7646267329926693,0.41843260031397056
Fresno,2018,9,21.128174709620964,20.006526575053307,1.016379949594121,-1.5441210116349886,0.3467974468399562
Fresno,2018,10,15.343248835219242,14.714446338459231,1.4311904992682154,-1.3739621071357124,0.22360413910058685
Fresno,2018,11,10.212743365371068,8.73050816396454,1.6742050321397313,-1.8261875371323177,0.4459155429912371
Fresno,2018,12,5.573444510492038,4.785343421950194,1.3216915522160064,-1.3756271332421544,0.24792117836428906
Kern,2018,1,10.745331852586844,7.99651177927377,1.2830329670854286,-3.463188092738018,1.030206009724715
Kern,2018,2,9.828535092103095,9.373159746608746,1.604396422183331,-1.4319658056989606,0.2151455003210112
Kern,2018,3,11.438706520973426,11.899040196322419,1.7364834531812803,-1.5059383677719727,0.22932856674470758
Kern,2018,4,16.247626823895644,14.415321940721865,1.703633451056117,-2.0300816912400172,0.5637619566910911
Kern,2018,5,19.27754959863148,18.698965772275272,1.9549336250158262,-1.6330911883964183,0.2649064962277042
Kern,2018,6,24.662044986529395,23.14076679504547,1.6121399524893587,-1.8417283082940272,0.45975164270316854
Kern,2018,7,29.4138705777728,26.59433395002247,1.3351985653791887,-3.437653544936738,1.0519842244625377
Kern,2018,8,27.42607528912453,25.954146243829232,1.0010681768325094,-2.000983114615951,0.4897571499125684
Kern,2018,9,24.046543659042584,22.874774444791015,1.0728955776495106,-1.5857019076041585,0.3615653930865287
Kern,2018,10,17.896419288360107,17.301948351022585,1.3738333400283889,-1.3301622427716429,0.21312097071059355
Kern,2018,11,12.9643652145553,11.4712021726445,1.5916051443924293,-1.823743495643643,0.4510270682501152
Kern,2018,12,8.52281326995029,7.500323405357041,1.258112621035929,-1.4788058982073384,0.30721699725813767
Los Angeles,2018,1,12.85524067784661,10.021746634545988,1.3943478579091795,-3.3161385066020137,1.0445382940828083
Los Angeles,2018,2,11.473441322458314,10.678402854110054,1.6598495576562093,-1.5403774993089616,0.2711354369718517
Los Angeles,2018,3,12.038079485174478,12.545918143514585,1.705683265828165,-1.4972268564707516,0.2314825939780905
Los Angeles,2018,4,16.074378640301347,14.469010214677652,1.6185235158817686,-1.8923580538807088,0.4878164498718395
Los Angeles,2018,5,16.939935042902732,17.38886513233278,1.6420750817142211,-1.4522708449241708,0.21830546255744024
Los Angeles,2018,6,21.52836452066049,20.742087769485718,1.5114763174102905,-1.4673317503642507,0.25891370258492596
Los Angeles,2018,7,26.39264507109442,23.608742284215626,1.2142373451882824,-3.7413306810642792,1.0643602608007563
Los Angeles,2018,8,25.289386385804733,23.898311261867192,0.9879707644574831,-1.8980858725452172,0.45690670275535683
Los Angeles,2018,9,22.75279868945705,22.056582220541628,1.0010710576992927,-1.1618493761389872,0.21192188456075495
Los Angeles,2018,10,18.420852267440125,17.942669421664654,1.4309962814886914,-1.333141151523636,0.2007072673117469
Los Angeles,2018,11,14.925106383715274,13.29216394807225,1.5531537833353646,-1.9119176615286386,0.5005124053586861
Los Angeles,2018,12,10.725101124525224,9.61626289572084,1.1278084086361524,-1.5225358918885152,0.3365995390823083
Merced,2018,1,11.541756502600265,9.336170576952501,1.1297829664113097,-2.9465473141943734,0.8030312771510902
Merced,2018,2,11.139705428902744,11.190713740265036,1.1872630766439998,-1.0915121628924784,0.14051700914229034
Merced,2018,3,13.01099468874554,13.662647375060658,1.5702468703468828,-1.4562839446028832,0.23895563165049308
Merced,2018,4,17.398993035338492,16.198323695908133,1.5210110833562556,-1.6498812891854269,0.36110242210624494
Merced,2018,5,20.27765399315149,20.005483593913215,1.9299316794227666,-1.5863672919172036,0.23542629428279213
Merced,2018,6,24.669034678427124,23.565374376125018,1.3660679676390892,-1.5572345293573022,0.3316217274261525
Merced,2018,7,28.58677118316257,26.350334572620714,1.297298429140589,-2.6651697999642714,0.7824001048659647
Merced,2018,8,25.675115413438505,25.479834551050786,0.8975379109913066,-0.8345078247125493,0.11442427633720359
Merced,2018,9,23.09011086334232,23.202649269325143,0.8885791185092953,-0.808827036518479,0.10768528878690181
Merced,2018,10,19.17372168343468,18.466331082742375,1.2457239368615765,-1.299885035771706,0.22581158567613643
Merced,2018,11,13.376033035497926,12.849766029623465,1.2657622720171096,-1.2410457439536653,0.1927826241656461
Merced,2018,12,9.97768871378861,9.100508212171825,1.3592612663279078,-1.4341093049335698,0.2705962540039358
Orange,2018,1,15.18691827725661,12.58976566673643,1.0442964146605578,-4.054836462448817,1.0164790697270187
Orange,2018,2,13.848450527210446,13.069187875124316,1.2478727177336948,-1.335361988960093,0.24221640256982443
Orange,2018,3,14.304770497220147,14.265717601142924,1.3236537676357336,-1.1997696906057542,0.15638942897453226
Orange,2018,4,16.480487242135666,15.592078543366268,1.287085019835068,-1.4095401202751445,0.27073813738331287
Orange,2018,5,16.833456504995922,17.224056570814533,1.3125267276359918,-1.2351737038270485,0.17810508935412847
Orange,2018,6,19.709193490616485,19.298495345602692,1.196901579424316,-1.15754535330968,0.1693384662174078
Orange,2018,7,24.42454245852645,21.654138806770224,1.1858238890470438,-3.818452870238955,1.0648735778509675
Orange,2018,8,24.28041490398971,22.362541201141426,1.0856225735868974,-2.56155087000554,0.6762149398868944
Orange,2018,9,21.72459304751635,21.64143315894327,1.184451369099453,-1.090682916767542,0.1409131620936691
Orange,2018,10,19.746800189663816,19.0693215207717,1.3287027773676434,-1.333130334944021,0.22490273758618182
Orange,2018,11,17.26883448623005,15.626911271375697,1.269871816238559,-1.993757569814592,0.5266202441039516
Orange,2018,12,13.661286084796645,12.422044948670793,0.9237664091698461,-1.739465956198188,0.40143427344155264
Placer,2018,1,5.820101785805036,3.802196478774643,1.262793248323175,-2.429018193280705,0.6890906284527027
Placer,2018,2,4.215296604129435,4.896470332985467,1.4169271553696667,-1.3829846158105883,0.23191965565317535
Placer,2018,3,5.442743607432817,6.919563109844997,1.6138104533843314,-1.8162528856768998,0.4451196284823001
Placer,2018,4,9.676850513444435,9.002694037173166,1.5141978801145595,-1.4329363613030373,0.2381348342928688
Placer,2018,5,14.02691713553304,13.44594072950505,2.194394234465909,-1.7398921184416758,0.2897232648406591
Placer,2018,6,19.551780160618137,18.230200387011845,1.528579044142758,-1.7170269070519617,0.39723935871439725
Placer,2018,7,24.104445742133123,21.95057196375631,1.2468374799699988,-2.6316243828164056,0.7540020937568126
Placer,2018,8,21.475395743251056,21.2086095464883,0.9447710731881196,-0.9019956543732689,0.12653251413224084
Placer,2018,9,18.56238961568033,18.444257091498322,0.9590201988503007,-0.8846821009371212,0.11606110179372728
Placer,2018,10,13.23437054893094,12.995247278991185,1.3947618098516148,-1.2663586771871924,0.17278804488982957
Placer,2018,11,8.212310229224443,6.997116520142687,1.5408201155722654,-1.66225103121309,0.36548496214445414
Placer,2018,12,4.384924627896908,3.407005707594302,1.324533190889589,-1.4725510218339155,0.2954413177637614
Riverside,2018,1,14.299428842202076,11.637099231616258,1.375117509180303,-3.1116694872049635,0.9667578497182016
Riverside,2018,2,13.234412196670633,13.043729776071176,1.627819604867452,-1.4130408501488132,0.19655257948911597
Riverside,2018,3,15.67643750207867,16.00098140572257,1.7398141752518943,-1.490115319981482,0.21743737379557798
Riverside,2018,4,20.99824483009877,18.779424614261185,1.5913206298455747,-2.355575713620895,0.7267609697755837
Riverside,2018,5,22.734391719200403,22.72940109117551,1.8896173605185782,-1.555316374675577,0.2229168990553361
Riverside,2018,6,28.35022410437125,27.34741223850888,1.6018950382432178,-1.5860738538114088,0.311520116754355
Riverside,2018,7,32.05728840601495,30.307743757314093,1.0834711004287285,-2.3028316241227804,0.5994133797069766
Riverside,2018,8,31.16164095852628,30.125097569899165,0.8359078152707794,-1.5085278456955473,0.3288934365199023
Riverside,2018,9,28.65784461164884,27.266734470901675,0.9357793123112567,-1.9575219103275392,0.4644338475413694
Riverside,2018,10,20.879477630600945,21.478459863226295,1.4187219437352452,-1.3578207335418717,0.21759907505936774
Riverside,2018,11,15.653271658817914,15.408544277249508,1.623866755848786,-1.4151049591261238,0.19896373437720702
Riverside,2018,12,11.56619007578388,10.940426940429637,1.0815126638649117,-1.1646881398879552,0.1985688069139173
Sacramento,2018,1,10.30290616407524,8.90026195553414,1.1820560014929218,-1.7902202305717756,0.4403759576643051
Sacramento,2018,2,10.409468248833718,10.972792883441935,1.1257719111183326,-1.1626023874915816,0.18844930230800058
Sacramento,2018,3,12.46603073451763,13.33470784978686,1.3737439300249945,-1.4364070645063511,0.26921475966107794
Sacramento,2018,4,15.888167098300189,15.696961347531373,1.333606702022667,-1.2171037946305083,0.16285652139580103
Sacramento,2018,5,19.11184548043957,19.260734673292657,1.746009950141596,-1.479907514052371,0.20856194538122388
Sacramento,2018,6,23.345693454995512,22.50535051793037,1.076775033928416,-1.2974411839329618,0.252858154873831
Sacramento,2018,7,25.124316443333896,23.960725290651673,0.9406894276690038,-1.6228260004314996,0.3689699034612588
Sacramento,2018,8,22.621051964806043,23.357199444773144,0.7573054656423546,-1.1134017185956522,0.22317212604451325
Sacramento,2018,9,21.29278216850804,22.03572069381866,0.8283193793287739,-1.132817299982926,0.22367200765589684
Sacramento,2018,10,18.556497070734736,17.909439298950424,1.0690191277727734,-1.1688630585673028,0.2027117464913623
Sacramento,2018,11,12.778712207692934,12.312362028968964,1.1607326655796233,-1.148700419029116,0.1742032806214737
Sacramento,2018,12,9.765696712502688,8.759417242871129,1.5130183353655766,-1.554211332622883,0.30859864354524075
San Bernardino,2018,1,12.094628137074835,9.50889756643369,1.4248439931613819,-2.9196531914689605,0.9197237447767909
San Bernardino,2018,2,11.477591585663845,11.296379864046706,1.6257519371966993,-1.4111210092999467,0.1958834401011277
San Bernardino,2018,3,14.175813742405296,14.726106723121829,1.825899658378343,-1.5664268660404999,0.24857132231089
San Bernardino,2018,4,20.436126968232315,17.865273018033324,1.6422803484673427,-2.6402898140192463,0.8721419325123325
San Bernardino,2018,5,23.00609728580224,22.530013670757697,2.0081549172302884,-1.6442571938909847,0.25956899297784447
San Bernardino,2018,6,29.17967874210035,27.61325034799405,1.714272358766362,-1.8754031847716108,0.4720891162191537
San Bernardino,2018,7,32.827041968908134,30.786863436325273,1.2451151156247884,-2.48058320293393,0.7021534295727111
San Bernardino,2018,8,31.57626125816841,30.191820593093905,0.8708738357850435,-2.044276285149222,0.4719935033398164
San Bernardino,2018,9,28.297978415535056,26.65690995202288,1.0314699314868059,-2.215563631419663,0.5596288517383908
San Bernardino,2018,10,19.823993610298142,20.13475022424514,1.4148421527687223,-1.2900774761723808,0.18062479763718814
San Bernardino,2018,11,13.630796143178202,13.384627778771485,1.6748579477390508,-1.4454682497211997,0.20486453962391118
San Bernardino,2018,12,9.47677626599136,8.694956431677019,1.1603660789233043,-1.2946570694174464,0.23916608396291025
San Joaquin,2018,1,10.601055533229726,9.043927815431854,1.1429022816340202,-1.9806211819791357,0.5066869826126322
San Joaquin,2018,2,10.66510537427706,11.010555564603893,1.1283801291214235,-1.086584615928829,0.15424574199893082
San Joaquin,2018,3,12.59980760802472,13.318553351921487,1.375516985377395,-1.3742857881961308,0.23625351153600013
San Joaquin,2018,4,15.99812058001362,15.56064971219158,1.3055055314814206,-1.2416738485050882,0.18327296063736434
San Joaquin,2018,5,19.040211490565014,18.97375143274655,1.686291271230908,-1.4422467882159025,0.19948812862684906
San Joaquin,2018,6,23.009237892409715,22.030170690014167,1.0419337943289277,-1.4015007259101144,0.29577988191406573
San Joaquin,2018,7,24.888037774630504,23.667254310605955,0.9676309987377077,-1.6818776810142124,0.389059894766547
San Joaquin,2018,8,22.47519196783867,22.99590689375651,0.7478136006701582,-0.8707653167045959,0.1584712516410406
San Joaquin,2018,9,20.790068282678988,21.5939649508211,0.7903326247170008,-1.2009468789205795,0.2451478415047772
San Joaquin,2018,10,18.157066183601785,17.683273546359487,1.0347018028758812,-1.0578891970192559,0.16504448679584072
San Joaquin,2018,11,12.76198280761281,12.378327202638259,1.1697057427726811,-1.1294805392288603,0.16312129095231576
San Joaquin,2018,12,9.870747778939062,8.868455285281335,1.46769994038562,-1.535811342311863,0.30595239808986313
Solano,2018,1,10.577028931472228,9.316829144408487,1.0445295386109064,-1.6902972466419672,0.3972084049053546
Solano,2018,2,11.793925978391655,11.12103128839597,1.1383110121279942,-1.2232040124711072,0.2121911105555524
Solano,2018,3,12.725309196187538,13.164344098800525,1.3970931944408238,-1.3027084854344626,0.19240707633817142
Solano,2018,4,15.6715183741818,15.214073087035647,1.3322724148960352,-1.264771673478385,0.1885312915119165
Solano,2018,5,18.498957971745995,18.253375288899633,1.562718138485648,-1.3777134495666699,0.19212858852686068
Solano,2018,6,22.06890435655004,21.003412520371647,0.9930298525002536,-1.4875769344737535,0.3277003282544981
Solano,2018,7,22.92686621604969,21.843368454887013,0.9005550489715607,-1.5379727682844275,0.34129174552700836
Solano,2018,8,20.96850731249924,21.53134861273993,0.7417817863477845,-0.9081038456537258,0.16966799225436383
Solano,2018,9,19.955710899350947,20.78298365805728,0.9010079340865588,-1.2362095874977446,0.24941508075490684
Solano,2018,10,18.32296989397946,17.657388955930752,1.0459662963214416,-1.1663383441934436,0.2059699028385903
Solano,2018,11,13.754038127864192,12.760294120854446,1.127518401092428,-1.4273509845423273,0.29888002799503177
Solano,2018,12,10.23719064030189,9.373432022996315,1.2937122097384428,-1.399338579892387,0.2646939082302538
Stanislaus,2018,1,11.040057229454362,9.084561995856555,1.1173362894787362,-2.5613815524624353,0.6873305661343402
Stanislaus,2018,2,10.513326613377105,10.881698690345123,1.2067330072429803,-1.1534482849493484,0.16482441127915667
Stanislaus,2018,3,12.447957095794608,13.243854566164254,1.534155753395615,-1.4814878648504823,0.26236980975130436
Stanislaus,2018,4,16.419432019928934,15.652107682215789,1.4822596507271666,-1.4464984043598657,0.25316955047968964
Stanislaus,2018,5,19.729926376221783,19.506219925618474,1.9199121560478134,-1.5780063173275007,0.23176739917943734
Stanislaus,2018,6,24.22310509322909,23.099340804313137,1.2846670547893255,-1.5520331117940194,0.33787816040987684
Stanislaus,2018,7,27.508882893500697,25.637183579897588,1.1806480329858509,-2.3416141982438696,0.6375493540213745
Stanislaus,2018,8,24.6242170736038,24.76023408571078,0.8397762973452708,-0.7574356384862776,0.10351201164797669
Stanislaus,2018,9,22.259479771621105,22.709206869686547,0.8152769850672875,-0.8668561924492937,0.14492560854231915
Stanislaus,2018,10,18.635710104231407,18.102028459959453,1.181051193730029,-1.1874366815367519,0.18712913831162015
Stanislaus,2018,11,12.97359942682749,12.503797351286758,1.2625278996669234,-1.2212882707215988,0.18378634509778352
Stanislaus,2018,12,9.81809627770474,8.838817978991868,1.3630123916710561,-1.4867325992291887,0.2967834930922721
Tulare,2018,1,6.967912830305011,4.171312359064281,1.3425690532561108,-3.383013216252613,1.0389300196066698
Tulare,2018,2,5.271389411554992,5.23009516120705,1.5117607360038556,-1.3325866188088302,0.178564100612129
Tulare,2018,3,6.699524127450445,7.556133279842668,1.6516126728232796,-1.555189707764371,0.2824132047101299
Tulare,2018,4,11.783163514877458,9.94761821288365,1.6370912013415129,-2.040430731138819,0.5692436241077848
Tulare,2018,5,15.230002301118477,14.470429588052758,2.0157593242458094,-1.690930081238757,0.294823410513409
Tulare,2018,6,21.21907805611073,19.46317260390035,1.7267336879502246,-1.9822070106820566,0.535442224081906
Tulare,2018,7,25.72556935975132,23.103926755388102,1.3290991845920714,-3.14880984839679,0.9576312927993252
Tulare,2018,8,24.036926207645536,22.4859523493448,1.023146711725658,-2.0907767271753266,0.5209701955271048
Tulare,2018,9,21.011505571432167,19.42605364658435,1.0893646553302256,-2.0636152033667448,0.5259553922883188
Tulare,2018,10,14.334487919722278,13.914677961358787,1.4975427350475108,-1.362057287832504,0.2002083368748561
Tulare,2018,11,9.6550868240289,7.955046471723465,1.82686281402349,-1.9545274498446281,0.5131541117071313
