,county,year,month,temperature,mu,sigma,temp_anom_L12,quantile_score
53,Sacramento,2022,6,25.10236425064432,25.082785,0.37915036,1.2409111987335741,0.04492940472118874
54,Sacramento,2022,7,24.12627816202422,24.096395,0.35221902,0.6336996633365857,0.04206738518580918
55,Sacramento,2022,8,25.30384171182442,25.40062,0.41393688,0.30129410505902143,0.053374272986287385
56,Sacramento,2022,9,24.55208179653852,24.508331,0.35347754,0.35728683864292066,0.04278752668732333
57,Sacramento,2022,10,18.89592275776129,18.893887,0.2546628,-0.9246473176472065,0.03004928886772068
58,Sacramento,2022,11,10.470679941224487,10.484401,0.3063708,0.4419065090183132,0.03626858302190381
59,Sacramento,2022,12,8.283182761466719,8.303689,0.3727593,-0.1685995674198093,0.044203798408547997
60,Sacramento,2023,1,10.179056613617092,10.220662,0.31442523,0.30549803403012454,0.038203711043321056
61,Sacramento,2023,2,9.03793725595284,9.052507,0.3554229,-0.27285500249067773,0.042055022196704615
62,Sacramento,2023,3,10.924887849632796,10.93705,0.29215795,1.4562037197246003,0.034572073493054925
63,Sacramento,2023,4,15.802344101192716,15.804801,0.24726118,1.14845418285082,0.029178346930683437
64,Sacramento,2023,5,18.035578729906376,18.03502,0.24726118,1.743180437966931,0.02916875610042272
65,Sacramento,2023,6,20.57475786503141,20.581606,0.285169,2.7383870131161743,0.03367197955466498
66,Sacramento,2023,7,24.63137418771577,24.6066,0.3584508,0.2743361175429868,0.04263467684224658
67,Sacramento,2023,8,25.32621575986548,25.31721,0.41393688,1.926306791905013,0.048871823928809406
68,Sacramento,2023,9,21.727951190262445,21.725012,0.29941198,2.5291485704154013,0.03533228323578589
69,Sacramento,2023,10,19.010711268646844,19.008753,0.2546628,1.0004638781751964,0.030048896212022128
70,Sacramento,2023,11,13.120667438669216,13.117214,0.26332888,-1.7539129434817067,0.031078660357973593
71,Sacramento,2023,12,10.78885769748507,10.786606,0.30395907,-0.4772878408589545,0.03586516744485169
72,Sacramento,2024,1,10.761135935004631,10.740797,0.30395907,1.3797089166728416,0.0
73,Sacramento,2024,2,11.501868748824734,11.435273,0.29567856,-1.8487381771657603,0.0
74,Sacramento,2024,3,12.959068748830475,13.228593,0.25763348,-2.377391613949113,0.0
75,Sacramento,2024,4,15.60086490765707,15.822257,0.24726118,0.17094018481630968,0.0
76,Sacramento,2024,5,19.926948817307164,19.597717,0.25300837,-1.1640560188733495,0.0
77,Sacramento,2024,6,24.33931709206422,24.175657,0.34930143,-1.7892193724967385,0.0
78,Sacramento,2024,7,26.83711754013609,25.888777,0.42598507,0.779432143234537,0.0
79,Sacramento,2024,8,,25.617914,0.41393688,1.9486808399460749,0.0
80,Sacramento,2024,9,,25.617914,0.41393688,-0.2949820358606736,0.0
81,Sacramento,2024,10,,25.461937,0.41393688,1.1152523890607497,0.0
82,Sacramento,2024,11,,25.294615,0.41393688,0.8960745539630217,0.0
83,Sacramento,2024,12,,25.298166,0.41393688,2.028387095159397,0.0
