,county,year,month,temperature,mu,sigma,temp_anom_L12,quantile_score
47,Los Angeles,2021,12,9.535495374673928,9.605262,0.19581772,1.5645583178756333,0.028055512622639514
48,Los Angeles,2022,1,11.059569334139953,10.899471,0.19125423,0.7641387466027787,0.04809144993758597
49,Los Angeles,2022,2,11.871456405717026,11.869202,0.16083914,1.300443419362706,0.01898332827061273
50,Los Angeles,2022,3,14.199501844082704,14.253865,0.16352107,-1.0058097412595917,0.022896940713152805
51,Los Angeles,2022,4,16.299418330197398,16.22125,0.14577883,1.9395769764292812,0.025448618969547216
52,Los Angeles,2022,5,18.33389324245292,18.295137,0.14577883,0.9126148264166467,0.019263996380617432
53,Los Angeles,2022,6,22.82882072279898,22.78466,0.20974061,2.6823785812732055,0.026612637979613846
54,Los Angeles,2022,7,24.478498460663047,24.612139,0.22845076,2.188174845971343,0.042265944792979585
55,Los Angeles,2022,8,25.90758350732733,25.715576,0.26955512,1.0186161707657995,0.05824911513159452
56,Los Angeles,2022,9,24.512387906566342,24.54267,0.22029373,0.7406577714770002,0.026829287098574427
57,Los Angeles,2022,10,19.32728842123976,19.375307,0.14488968,-0.8966374194139846,0.02026819155805147
58,Los Angeles,2022,11,11.660023494447785,11.687781,0.1637085,2.712537661465708,0.020260503617858267
59,Los Angeles,2022,12,9.62968178204568,9.682809,0.19579996,0.10029088411321752,0.025987854609618517
60,Los Angeles,2023,1,8.946572607577082,8.90258,0.21378754,1.1111046661741835,0.027038542047070124
61,Los Angeles,2023,2,8.956603592367458,8.977609,0.20791277,1.375685555452561,0.024952357385757237
62,Los Angeles,2023,3,9.620196151722098,9.5692625,0.251999,1.7682231853684325,0.03179215703838425
63,Los Angeles,2023,4,14.888033733340706,14.850238,0.14794894,2.0351643586318335,0.01938776277577299
64,Los Angeles,2023,5,16.308636227351997,16.338938,0.15535077,0.9295187091935375,0.0195155175905741
65,Los Angeles,2023,6,18.107627612826263,18.126266,0.14540467,2.287732970821363,0.017633737815370126
66,Los Angeles,2023,7,25.52292922822062,25.637102,0.26955512,1.089242883240459,0.04140470006099995
67,Los Angeles,2023,8,24.11768915040244,23.841629,0.26217628,2.1108900980022796,0.08463668445740456
68,Los Angeles,2023,9,20.85272435920899,20.800243,0.1727033,2.467446975141222,0.023561302900738594
